"Codice fiscale
Steuernummer";"Repertorio
Repertoire";"Denominazione 
Bezeichnung";"Sezione (**)
Sektion";"Cognome Legale rapp.
Nachname Ges. Vertreter";"Nome Legale rapp.
Vorname Ges. Vertreter";"Rete 
Netzwerk";"Comune Sede legale
Gemeinsame Rechtssitz";"Provincia Sede legale
Provinz Rechtssitz";" 5x
1000";"Data Iscrizione
Anmeldedatum"
00657810073;4095;TANDEM - SOCIETA' COOPERATIVA SOCIALE A R.L.;IMPRESE SOCIALI;LUBERTO;ROSA ANGELA;No;SAINT CHRISTOPHE;AO;No;21/03/2022
05416551009;20457;TANDEM SOCIETA' COOPERATIVA SOCIALE INTEGRATA;IMPRESE SOCIALI;SANSONE;GIOVANNI;No;ROMA;RM;No;21/03/2022
91203260350;162682;TANGO HUB STUDIO APS-ASD;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CAPRARI;ELISA;No;REGGIO EMILIA;RE;No;20/01/2026
97751160017;89726;TANGOLOSI ASSOCIAZIONE DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CUNA;ANTONIO;No;TORINO;TO;Si;17/03/2023
91177000352;89772;TANGO PASION RADIO - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GRASSELLI;CORRADO;No;REGGIO NELL'EMILIA;RE;Si;20/12/2022
95139330245;143732;TANGO RITUAL VICENZA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TONELLO;GIANNI;No;QUINTO VICENTINO;VI;No;06/11/2024
94022430121;162373;TANGOSARONNO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;LOIODICE;MASSIMO;No;SAN GIORGIO SU LEGNANO;MI;Si;08/01/2026
04749550614;136176;TANGO SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;SCHIAVONE;ANGELA;No;CURTI;CE;No;05/04/2024
93064450385;50500;TANGOTE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GRASSO;RITA;No;FERRARA;FE;Si;23/09/2022
03333740284;60562;TANGRAM APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SCRITTORI;LARA ORNELLA;No;PADOVA;PD;Si;27/10/2022
94150700543;98602;TANGRAM APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PERSELLO;SOPHIE ALICE;No;PERUGIA;PG;Si;31/01/2023
90031640544;130935;TANGRAM CENTRO LE FAMIGLIE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DI GENNARO;SALVATORE;No;SAN GIUSTINO;PG;Si;18/04/2024
93131900230;25648;TANGRAM COOPERATIVA SOCIALE;IMPRESE SOCIALI;LEONI;GIOVANNA;No;VALEGGIO SUL MINCIO;VR;Si;21/03/2022
05373970481;20399;TANGRAM  COOPERATIVA SOCIALE IN LIQUIDAZIONE;IMPRESE SOCIALI;FALCINI;BEATRICE;No;FIRENZE;FI;No;21/03/2022
92238580929;147088;TANGRAM ENTE DEL TERZO SETTORE;ALTRI ENTI DEL TERZO SETTORE;GRANARA;CLAUDIA;No;CAGLIARI;CA;Si;26/02/2025
02627400241;12374;TANGRAM SOCIETA' COOPERATIVA SOCIALE A R.L.;IMPRESE SOCIALI;SCANTAMBURLO;LARA;No;VICENZA;VI;Si;21/03/2022
97537330017;42598;TANGRAM TEATRO - ETS;ALTRI ENTI DEL TERZO SETTORE;FERRARO;BRUNO MARIA;No;TORINO;TO;Si;12/10/2022
90085220573;43647;TANIMARA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GIAMPIERI;GIULIANA;No;RIETI;RI;No;09/08/2022
92019430922;120669;TANIT ALLEANZA ODV;ORGANIZZAZIONI DI VOLONTARIATO;KHALFAOUI;SONIA;No;SERRAMANNA;SU;No;17/09/2024
02359720816;10649;TANIT - SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;GRUPPUSO;GIUSEPPE;No;PANTELLERIA;TP;No;21/03/2022
92072410407;92928;TANK SVILUPPO IMMAGINE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PAGLIONICO;CRISTINA;No;FORLI';FC;Si;03/01/2023
06904600480;71374;TANNAZ LAHIJI APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;HOSSINILAHIJI;TANNAZ;No;FIRENZE;FI;No;07/11/2022
92073830462;130904;T.A.N.O. APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TERRANOVA;GIOVANNI;No;LUCCA;LU;Si;29/02/2024
04156321202;125476;TANTA ROBA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BOMPANI;BRUNO;No;CALDERARA DI RENO;BO;No;16/11/2023
02810740395;164750;TANTE LUNE S.R.L. IMPRESA SOCIALE;IMPRESE SOCIALI;SCACCO;SIMONA;No;RAVENNA;RA;No;08/01/2026
93062180711;142818;TANTE STELLE SULLA TERRA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BOCOLA;ITALIA;No;SAN SEVERO;FG;Si;08/10/2024
92069270624;70391;TANTO...PER GIOCO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MIRAGLIA;ANGELO;No;BENEVENTO;BN;No;07/11/2022
90093530575;100232;TANTO PER. . .-ODV;ORGANIZZAZIONI DI VOLONTARIATO;SECONE;VALENTINA;No;FIAMIGNANO;RI;Si;06/04/2023
91154670151;130699;TANTOPIU' APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MODICA;DAVIDE;No;LIMBIATE;MB;No;24/04/2024
93552200151;161721;TANT PAR FA QUAJCOSS ODV;ORGANIZZAZIONI DI VOLONTARIATO;SANGERMANI;SABRINA;No;NERVIANO;MI;Si;04/12/2025
94036050139;36512;TANZANIA NEL CUORE ODV;ORGANIZZAZIONI DI VOLONTARIATO;ZARA;GIAN PAOLO;No;LECCO;LC;Si;24/06/2022
94149340211;31042;TANZFABRIK SUEDTIROL VFG;ASSOCIAZIONI DI PROMOZIONE SOCIALE;LEITER;SABINE;No;TERLANO;BZ;Si;30/12/2022
96011460837;42895;TAORMINA JAZZ APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;IPPOLITO;CONCETTA;No;GIARDINI-NAXOS;ME;No;21/09/2022
92058700532;25557;TAO - SOCIETA' COOPERATIVA SOCIALE INTERCULTURALE ONLUS;IMPRESE SOCIALI;SCIARRA;SIMONA;No;GROSSETO;GR;No;21/03/2022
90022460647;75890;TAP ROOM;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PARLETTA;MICHELE;No;BONITO;AV;No;07/11/2022
94158960263;89644;TAPU INDEPENDENT AND SINGULAR ART APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TIVERON;GABRIELE;No;TREVISO;TV;Si;20/12/2022
03928210362;36312;TARA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BENVENUTI;EMANUELE;No;MODENA;MO;Si;17/06/2022
97913760019;155147;TARAB;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DISTEFANO;PIETRO;No;TORINO;TO;No;05/08/2025
01296510256;143847;TARAB - SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;TOMASI;VALENTINA;No;BELLUNO;BL;No;01/10/2024
91007530438;158522;TARA CENTER APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;AUDDINO;TERESA;No;RECANATI;MC;No;13/01/2026
91100510931;52053;TARAKOS APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CASER;MORENA;No;PASIANO DI PORDENONE;PN;Si;05/10/2022
94028810128;86487;TARAKOS APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;VOLONTE';SARA;No;SARONNO;VA;Si;07/11/2022
94282590481;125483;TARALLUZZI, AMICI DELLA LUZI ODV;ORGANIZZAZIONI DI VOLONTARIATO;VASARELLI;GIOVANNI;No;FIRENZE;FI;No;10/01/2024
92568620154;114124;TARANTASIA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;FRANCONIERI;FEDERICO;No;LODI;LO;Si;26/06/2023
91020840608;112823;TARANTELLIRI ODV;ORGANIZZAZIONI DI VOLONTARIATO;PALLAGROSI;DOMENICO;No;CASTELLIRI;FR;Si;09/05/2023
90242040732;138749;TARANTINIDION APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CAFAGNA;ANTONELLO;No;TARANTO;TA;Si;12/02/2026
90264220733;45190;TARANTO 25 - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TAGARELLI;FABIO;No;TARANTO;TA;Si;22/08/2022
03457250730;158044;"""TARANTO CREATIVA SOCIETA' A RESPONSABILITA' LIMITATA - IMPRESA SOCIALE"" in forma abbreviata ""TARANTO CREATIVA S.R.L. - IMPRESA SOCIALE""";IMPRESE SOCIALI;D'ETTORRE;PIETRO;No;TARANTO;TA;No;08/08/2025
90287300736;151821;TARANTO EMERGENZA;ORGANIZZAZIONI DI VOLONTARIATO;SEPRANO;GIOVANNI;No;STATTE;TA;No;14/04/2025
90264740730;46220;TARANTO JAZZ FESTIVAL A.P.S.;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ATTANASIO;LEANDRA;No;TARANTO;TA;No;11/11/2022
90273640731;3474;TARANTO MAKERS - ASSOCIAZIONE DI PROMOZIONE SOCIALE ETS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CAVALLO;GIUSEPPE;No;TARANTO;TA;No;16/05/2022
90268410736;30667;TARANTO PATRIMONIO NEL MONDO;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ROSSETTI;MICHELE;No;TARANTO;TA;Si;08/06/2022
90286920732;151398;TARANTO PER SAN PIO ETS;ALTRI ENTI DEL TERZO SETTORE;MELPIGNANO;ANTONIO NUNZIO;No;TARANTO;TA;Si;09/05/2025
90279560735;117166;TARANTO SOCCORSO ORGANIZZAZIONE DI VOLONTARIATO;ORGANIZZAZIONI DI VOLONTARIATO;SUPPRESSA;GIUSEPPE;No;TARANTO;TA;No;05/07/2023
90014970389;35164;TARARI' TARARERA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SAMMARTINO;LUCA;No;CENTO;FE;Si;15/06/2022
90276750735;101187;TARAS 300 APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;LAGHEZZA;IVANO;No;TARANTO;TA;Si;19/05/2023
90259130731;58210;TARAS ASSISTENZA E SOCCORSO ODV;ORGANIZZAZIONI DI VOLONTARIATO;MARCHI;MARCELLO;No;TARANTO;TA;No;14/10/2022
03353960739;78978;TARASPORT APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;INTINI;FRANCESCO;No;TARANTO;TA;Si;04/01/2023
02258860440;10151;TARASSACO SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;MARILUNGO;DANIELA;No;FERMO;FM;Si;21/03/2022
95086960127;122904;TARA-YOGA & AYURVEDA APS ASD;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CARCANO;FRANCESCO;No;VARESE;VA;No;28/09/2023
04839520162;154669;TARCISIO SERVIDATI APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GALLIANI;MAURO;No;ROMANO DI LOMBARDIA;BG;No;29/07/2025
90202320272;133399;TARGA48 A.M.A. ETS;ALTRI ENTI DEL TERZO SETTORE;SARTORI;FRANCESCO;No;VENEZIA;VE;Si;10/04/2024
96498910585;27248;TARGET LABORATORIO SPERIMENTALE DI FOTOGRAFIA E COMUNICAZIONE ETS;ALTRI ENTI DEL TERZO SETTORE;LISCI;ALESSANDRO;No;ROMA;RM;Si;30/12/2022
04502890827;19027;TARGET OUT ONLUS SOCIETA' COOPERATIVA SOCIALE A R.L.;IMPRESE SOCIALI;SCLAFANI;SALVATORE;No;MARINEO;PA;Si;21/03/2022
92089020603;140262;TARGET SHOOTING A.P.S.;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TERRINONI;DAMIANO;No;FIUGGI;FR;No;02/12/2024
11250471007;24172;TARIGA - SOCIETA' COOPERATIVA SOCIALE IN LIQUIDAZIONE;IMPRESE SOCIALI;FLEMAC;DANTE;No;ROMA;RM;No;21/03/2022
94059830656;39781;TARITA A.P.S.;ASSOCIAZIONI DI PROMOZIONE SOCIALE;D'ANTUONO;COSMO LUCA;No;PAGANI;SA;Si;19/07/2022
02731500902;13000;TARRAGONA SOCIETA' COOPERATIVA SOCIALE A R.L.;IMPRESE SOCIALI;LORENZINI;LUCA;No;ALGHERO;SS;No;21/03/2022
90063230503;60507;T.A.R.T.A. BLU APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PANTANI;WALTER;No;PECCIOLI;PI;Si;25/10/2022
92088180531;50657;TARTAMARE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PETRI;DAVIDE;No;GROSSETO;GR;Si;26/09/2022
91042030162;30436;TARTARUGA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MAGRI;CHIARA;No;LALLIO;BG;No;24/05/2022
01802430973;8089;"""TARTA-RUGA SOCIETA' COOPERATIVA SOCIALE";IMPRESE SOCIALI;FORASASSI;BARBARA;No;MONTEMURLO;PO;Si;21/03/2022
91050000214;108119;TARTSCHER BICHL TUIFL EO;ORGANIZZAZIONI DI VOLONTARIATO;GUIZZO;JULIAN;No;MALLES VENOSTA;BZ;No;29/03/2023
91140110353;93233;TARTUFAI DELLA VALLE DEL TRESINARO DI VIANO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GRASSI;ANTONIO;No;VIANO;RE;No;04/01/2023
92104500530;154571;TARTUFAI MONTE AMIATA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SANTELLA;UGO;No;CASTEL DEL PIANO;GR;No;09/07/2025
92089540402;39805;TARTUFANDO ETS;ALTRI ENTI DEL TERZO SETTORE;CAPPELLETTI;FABIO;No;DOVADOLA;FC;No;25/10/2022
92066480929;94114;T.A.R.V. - ASSOCIAZIONE REGIONALE VOLONTARI TEULADA ODV;ORGANIZZAZIONI DI VOLONTARIATO;CARA;ALESSANDRO;No;TEULADA;SU;Si;10/01/2023
80027720269;142989;TARVISIUM ASSOCIAZIONE PRO LOCO TREVISO - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;SCALET;BIANCA MARIA;No;TREVISO;TV;Si;02/10/2024
03392840264;94208;TARVISIUM TEATRO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CURSI;MICHELA;No;VILLORBA;TV;No;11/01/2023
94231790364;149474;TASCABILE ENTE DEL TERZO SETTORE;ALTRI ENTI DEL TERZO SETTORE;SESSA;DIEGO;No;MODENA;MO;No;09/09/2025
05380990720;20410;TASHA SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;DEMUNDO;FRANCESCA;No;BITONTO;BA;No;21/03/2022
96026230829;41930;TASK FORCE 41 APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CASCIO;ROBERTO;No;ALTAVILLA MILICIA;PA;No;28/03/2023
01510410911;6627;TASMAG S.R.L.S.;IMPRESE SOCIALI;TATTI;STEFANO;No;FONNI;NU;No;21/03/2022
04897571214;19719;TASMJLA COOPERATIVA SOCIALE;IMPRESE SOCIALI;OLIVIERO;CRISTINA;No;MASSA DI SOMMA;NA;No;21/03/2022
01520670991;6675;TASSANO INSERIMENTI LAVORATIVI CONSORZIO DI COOPERATIVE SOCIALI S OCIETA' COOPERATIVA SOCIALE (ONLUS);IMPRESE SOCIALI;LINARO;GIACOMO;No;CASARZA LIGURE;GE;No;21/03/2022
01789040993;8043;TASSANO NEW SINERGY CONSORZIO DI COOPERATIVE SOCIALI SOCIETA' COO PERATIVA SOCIALE A RESPONSABILITA' LIMITATA (ONLUS);IMPRESE SOCIALI;GADALETA;GUGLIELMO;No;CASARZA LIGURE;GE;No;21/03/2022
96094750229;85477;TASSOBARBASSO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MARTINELLO;LINDA MARIA;No;MORI;TN;Si;07/12/2022
91014300171;87934;TASTE VIN APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MARCANDELLI;SIMONE;No;CHIARI;BS;No;07/11/2022
93114560662;106050;TATA ASSUNTA - ETS;ALTRI ENTI DEL TERZO SETTORE;PINELLI;ASSUNTA;No;L'AQUILA;AQ;No;11/04/2023
02387890995;10814;TATABOX SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;LOSCALZO;ANNA;No;GENOVA;GE;Si;21/03/2022
96055850794;139374;TATABUM SOCIALAB ODV;ORGANIZZAZIONI DI VOLONTARIATO;BAFFA TRASCI;LUISA;No;SERRA SAN BRUNO;VV;No;25/06/2024
05809070872;20948;TATACOMMUNITIES SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;RUSSO;LINDA;No;CATANIA;CT;No;21/03/2022
07764060963;22615;TATA & CO. S.N.C. DI ALICE SEVESO E C. - IMPRESA SOCIALE;IMPRESE SOCIALI;SEVESO;ALICE;No;MARIANO COMENSE;CO;No;21/03/2022
90092730572;80725;TATA MARY A.S.DILETTANTISTICA - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MARI;ADELAIDE;No;RIETI;RI;No;27/12/2022
94041000020;49706;TATA MIA PER SEMPRE ODV;ORGANIZZAZIONI DI VOLONTARIATO;BALLADA;ROBERTO;No;VERCELLI;VC;Si;21/09/2022
02469130906;11294;TATA MIA SOCIETA' COOPERATIVA SOCIALE A R.L.;IMPRESE SOCIALI;SIAS;AGOSTINA;No;SORSO;SS;Si;21/03/2022
03140151204;14866;TATAMI SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;NICOLINI;FRANCESCO;No;BOLOGNA;BO;Si;21/03/2022
91425980371;35766;TATANKA-APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CERADINI;SARA;No;BOLOGNA;BO;No;15/06/2022
03692940780;27791;TATA'S BAKERY SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;PARISE;ROSALBINA;No;DIPIGNANO;CS;No;06/04/2022
05691901218;20840;TA.TA. S.N.C. DELLE CUGINE PERRONE TERESA IMPRESA SOCIALE;IMPRESE SOCIALI;PERRONE;TERESA;No;MARIGLIANO;NA;No;21/03/2022
90081290596;140540;TATA SUSINA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;CONTE;FRANCESCA ALESSIA;No;MINTURNO;LT;Si;29/08/2024
94014980240;97500;T.A.T.A. TEMPO AL TEMPO ASSOCIAZIONE DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BOSCARDIN;ANTONELLA;No;SANTORSO;VI;Si;26/01/2023
94129420488;25698;TATAWELO SOCIETA' COOPERATIVA - IMPRESA SOCIALE;IMPRESE SOCIALI;CHAN CAB;DULCE MARIA;No;BRA;CN;No;21/03/2022
04767960877;136178;TATEEFATE.IT SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;SPAMPINATO;FRANCESCO;No;SAN GIOVANNI LA PUNTA;CT;No;05/04/2024
01263630459;5578;TAT SOCIETA' COOPERATIVA SOCIALE SPORTIVA DILETTANTISTICA;IMPRESE SOCIALI;BENEDETTI;VITTORIO;No;CARRARA;MS;No;21/03/2022
92236610926;134865;TAU APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DI STEFANO;TOMMASO;No;QUARTU SANT'ELENA;CA;Si;23/05/2024
91071510217;122106;TAUBENSCHLAG LANA;ORGANIZZAZIONI DI VOLONTARIATO;WINKLER;ERNST;No;LANA;BZ;Si;23/10/2023
92053440217;104016;TAUFERER FRANZISKUSWEG;ORGANIZZAZIONI DI VOLONTARIATO;UNTERWEGER;KARL;No;CAMPO TURES;BZ;No;01/03/2023
96024590786;56543;TAURIANA 2009 ODV;ORGANIZZAZIONI DI VOLONTARIATO;GRAVINA;DANILO;No;LONGOBARDI;CS;Si;04/10/2022
04948490752;19806;"""TAU SOCIETA' COOPERATIVA SOCIALE"" IN LIQUIDAZIONE";IMPRESE SOCIALI;RIZZO;PAOLA;No;LECCE;LE;No;21/03/2022
92067360633;44718;T.A.U. (TRIPLICE AZIONE UNIVERSALE) AIUTO -ACCOGLIENZA-AMICIZIA ENTE TERZO SETTORE (E.T.S.);ALTRI ENTI DEL TERZO SETTORE;FABBROCINI;MARCELLO;No;SAN VITALIANO;NA;Si;02/09/2022
90018160540;53271;TAVERNA DEI TINTORI APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;PALAZZOLI;BENEDETTA;No;UMBERTIDE;PG;No;07/10/2022
95050010636;94854;TAVERNA EST ETS;ALTRI ENTI DEL TERZO SETTORE;NOTARBARTOLO;SARA;No;NAPOLI;NA;Si;20/01/2023
92097220641;73196;TAVERNA PARADISO APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;FREDA;LINO GERARDO;No;PRATA DI PRINCIPATO ULTRA;AV;No;07/11/2022
98004090159;157719;TAVMA FOUNDATION ENTE DEL TERZO SETTORE;ALTRI ENTI DEL TERZO SETTORE;BENVENISTE;SALOMONE NICK;No;MILANO;MI;No;27/08/2025
97968830154;144147;TAVOLA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;Cannarozzo;Gianluca;No;MILANO;MI;No;07/11/2024
90041310500;151695;TAVOLA DELLA PACE E DELLA COOPERAZIONE ETS;ALTRI ENTI DEL TERZO SETTORE;PERTICI;PIETRO;No;PONTEDERA;PI;Si;23/04/2025
92075440054;119450;TAVOLA DI MIGLIANDOLO ETS;ALTRI ENTI DEL TERZO SETTORE;MOGLIOTTI;CLAUDIO;No;PORTACOMARO;AT;No;20/12/2024
97257270823;72411;TAVOLA TONDA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TARANTINO;MARCO;No;PALERMO;PA;Si;07/11/2022
90059120379;115227;TAVOLE ARMONICHE - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DALSASSO;LAURA;No;IMOLA;BO;No;07/09/2023
93431910723;82979;TAVOLE MAGICHE APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MINERVINI;FRANCESCO;No;BARI;BA;No;01/12/2022
97922190158;141816;TAVOLO.02 APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BUOSO;ROBERTO;No;MILANO;MI;Si;10/09/2024
91254520371;41612;TAVOLO DEL VOLONTARIATO SOCIALE - ODV;ORGANIZZAZIONI DI VOLONTARIATO;COLTELLI;NADIA;No;GRANAROLO DELL'EMILIA;BO;Si;28/07/2022
97954500589;153314;TAVOLO INTERCULTURALE DI TORRE ANGELA - ODV;ORGANIZZAZIONI DI VOLONTARIATO;FLAMINI;CHIARA;No;ROMA;RM;Si;30/05/2025
03285080796;15388;TAXIVERDE SOCIETA' COOPERATIVA SOCIALE O.N.L.U.S.;IMPRESE SOCIALI;GRECO;ANGELA;No;LAMEZIA TERME;CZ;No;21/03/2022
92101510391;131603;TBA APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;TASSELLI;RICCARDO;No;LUGO;RA;Si;14/03/2024
97899530014;132037;TBD ULTRAMAGAZINE;ALTRI ENTI DEL TERZO SETTORE;PRINETTI;IACOPO;No;TORINO;TO;No;22/04/2024
11961041008;24444;TCF SERVIZI ALLA PERSONA SOCIETA' COOPERATIVA SOCIALE IN LIQUIDAZ IONE;IMPRESE SOCIALI;MAGGI;FABRIZIO;No;ROMA;RM;No;21/03/2022
95276310638;101548;TCK MOVEMENT APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DI MATOLA;MARIO;No;NAPOLI;NA;Si;24/03/2023
93553540159;36774;T-CLAR ESTETICAMENTE BENESSERE A.P.S.;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MARCHETTI;SIMONETTA;No;POGLIANO MILANESE;MI;No;28/06/2022
94166840549;124647;TC TREK ASSOCIAZIONE SPORTIVA DILETTANTISTICA E DI PROMOZIONE SOCIALE;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BRILLI;DEBORA;No;PANICALE;PG;Si;18/12/2023
95173470634;57159;T.D.B. ITALIA ODV;ORGANIZZAZIONI DI VOLONTARIATO;TORTORA;GENNARO;No;NAPOLI;NA;Si;18/10/2022
10907920960;24049;TDB S.R.L. IMPRESA SOCIALE;IMPRESE SOCIALI;GAROFALO;ADA;No;MILANO;MI;No;21/03/2022
93125810759;58450;TDF MEDITERRANEA - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;ANTONAZZO;CHRISTEL;No;LECCE;LE;Si;24/10/2022
92151660906;99642;TD LEMON SOCIAL CLUB APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BORTONE;FRANCESCA IGEA MARIA;No;SASSARI;SS;No;13/04/2023
92160570922;122430;TDM 2000 International ETS;ALTRI ENTI DEL TERZO SETTORE;PERRA;ANGELICA;No;QUARTU SANT'ELENA;CA;No;11/09/2024
02602570927;100637;TDM 2000 ODV;ORGANIZZAZIONI DI VOLONTARIATO;FRONGIA;GIANLUCA MASSIMILIANO;No;CAGLIARI;CA;No;04/01/2023
92048280264;53530;TDOCTOR ODV;ORGANIZZAZIONI DI VOLONTARIATO;TOMMASI;AURELIO;No;CASTELCUCCO;TV;Si;10/10/2022
13094291005;24763;TDV - SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;REMIDDI;DORIANA;No;ANZIO;RM;No;21/03/2022
97911810584;124696;TEACH FOR ITALY - INSEGNARE PER L'ITALIA ENTE DEL TERZO SETTORE;ALTRI ENTI DEL TERZO SETTORE;CARNINI PULINO;SILVIA;No;ROMA;RM;Si;29/12/2023
96044500179;110921;TEACH MUSIC - APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;MANDANICI;MARCELLA;No;VALVESTINO;BS;Si;14/06/2023
95172630634;73147;TEAM BLACK PANTHERS - ASSOCIAZIONE SPORTIVA DILETTANTISTICA;ASSOCIAZIONI DI PROMOZIONE SOCIALE;VITIELLO;FRANCESCO;No;TORRE DEL GRECO;NA;No;07/11/2022
94231640361;148380;TEAM BOLLA ASSOCIATION APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;DELLA ROCCA;MARIO;No;SASSUOLO;MO;Si;06/02/2025
91176690401;28176;TEAMBOTA ODV;ORGANIZZAZIONI DI VOLONTARIATO;DI VANNI;GABRIELE;No;RIMINI;RN;Si;15/06/2022
91096490742;117381;TEAM BURRACO SAN PANCRAZIO ETS;ALTRI ENTI DEL TERZO SETTORE;POLETI;VITO;No;SAN PANCRAZIO SALENTINO;BR;No;06/07/2023
97363430824;111675;TEAM CONCA D'ORO SPORT CLUB ASD APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;FERRANTE;NICOLO';No;PALERMO;PA;No;17/05/2023
02864650649;13704;T.E.A.M. - COOPERATIVA SOCIALE ONLUS - SOCIETA' COOPERATIVA;IMPRESE SOCIALI;GAGLIARDI;FRANCESCO;No;SOLOFRA;AV;No;21/03/2022
92052620157;144252;TEAM DOWN APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;GORDON;EUNICE JOY;No;RESCALDINA;MI;Si;17/12/2024
95021350228;128781;TE.AM. EL FLER APS;ASSOCIAZIONI DI PROMOZIONE SOCIALE;BAZZOLI;LUCA;No;SELLA GIUDICARIE;TN;Si;15/02/2024
02893000345;28410;TEAM FAMILY SOCIETA' COOPERATIVA SOCIALE;IMPRESE SOCIALI;MIGLIOLI;FEDERICO;No;PARMA;PR;No;07/04/2022
92158500345;61863;TEAM FOLGORE PARACADUTISTI PROTEZIONE CIVILE ODV;ORGANIZZAZIONI DI VOLONTARIATO;AMATOBENE;VALTER;No;PARMA;PR;No;31/10/2022
92218540281;55528;TEAM FOR CHILDREN ODV;ORGANIZZAZIONI DI VOLONTARIATO;GAMBA;PIERGIORGIO;No;PADOVA;PD;Si;13/10/2022
